text,label,num_words,text_processed
"Nokia demos first mobile IPv6 call. Nokia has demonstrated what it claims is the world #39;s first mobile call made over the next-generation IPv6 internet protocol. The call, made using Nokia #39;s CDMA Dual-Stack handset, combined real-time streaming",Sci_Tech,38,nokia demos mobile ipv nokia demonstrate claim world mobile generation ipv internet protocol nokia cdma dual stack handset combine real time stream
"Reliance Energy Asks Six Directors to Reconsider Resignations. Reliance Energy Ltd., India #39;s second- biggest utility by market value, said it asked six directors who quit last week to withdraw their resignations.",Business,32,reliance energy ask director reconsider resignation reliance energy ltd india second big utility market value say ask director quit week withdraw resignation
"Russia Names New Space Station Crew (Reuters). Reuters - Russia, which provides the only link to the International Space Station from Earth, named on Saturday three new crew members to replace the current two-man crew in October, Interfax news agency reported.",Sci_Tech,41,russia name new space station crew russia provide link international space station earth name saturday new crew member replace current man crew october interfax news agency report
Schwab to Cut Most Online Trade Commissions by One-Third. The Charles Schwab Corporation said that it would reduce commissions on most online trades by a third as it strives to retain customers.,Sci_Tech,32,schwab cut online trade commission charles schwab corporation say reduce commission online trade strive retain customer
"UPDATE 1 - Fitch cuts Merck #39;s triple-A rating by two notches. Fitch Ratings on Thursday cut Merck amp; Co. Inc. #39;s (MRK.N: Quote, Profile, Research) top quot;AAA quot; rating by two notches, citing its withdrawal of the arthritis drug Vioxx and subsequent",Business,43,update fitch cut merck triple rating notch fitch rating thursday cut merck amp co inc mrk n quote profile research aaa rating notch cite withdrawal arthritis drug vioxx subsequent
"The wrong stuff: junk in space station. So a few weeks ago, the two astronauts who live there tossed out some useless junk, like so many old hubcaps for the trash heap. And the throwing-away -- done",Sci_Tech,37,wrong stuff junk space station week ago astronaut live toss useless junk like old hubcap trash heap throwing away
ATI Delivers Chipset for AMD Platforms (NewsFactor). NewsFactor - Computer graphics specialist ATI Technologies (Nasdaq: ATYT) has unveiled a new chipset for desktop systems running AMD's (NYSE: AMD) next-generation 64-bit Athlon and Sempron processors.,Sci_Tech,34,ati deliver chipset amd platform newsfactor newsfactor computer graphic specialist ati technology nasdaq atyt unveil new chipset desktop system run amd nyse amd generation bit athlon sempron processor
"Source Code Club: Hacker Hoax or Cisco Headache?. Source Code Club #39;s last attempt to cash in on other people #39;s intellectual property targeted Enterasys Network #39;s Dragon intrusion detection system, which SCC offered for $16,000, and Napster #39;s",Sci_Tech,39,source code club hacker hoax cisco headache source code club attempt cash people intellectual property enterasys network dragon intrusion detection system scc offer napster
"Green to Sit Out Dodgers Game for Yom Kippur. LOS ANGELES (Reuters) - Shawn Green of the Los Angeles Dodgers is planning to miss Saturday's game against rivals the San Francisco Giants in observance of Yom Kippur, the holiest day on the Jewish calendar, a team spokesman said Thursday.",Sports,49,green sit dodger game yom kippur los angeles shawn green los angeles dodger plan miss saturday game rival san francisco giants observance yom kippur holy day jewish calendar team spokesman say thursday
Damning report on EU economic ambitions under fire. BRUSSELS - European Union leaders got a wake up call this week as a high-level report warned the bloc must run just to stand still in global competitiveness rankings.,Business,37,damn report eu economic ambition fire brussels european union leader get wake week high level report warn bloc run stand global competitiveness ranking
Texans Want No Part of Manning's History (AP). AP - The Houston Texans were plenty embarrassed when Peyton Manning threw five touchdown passes against them in a 35-point rout.,Sports,29,texans want man history houston texans plenty embarrassed peyton manning throw touchdown pass point rout
Conway or the highway. What a shame that Larry Ellison and Craig Conway never got the chance to reunite for that highly anticipated exit interview. It would have been a blockbuster on pay-per-view.,Business,33,conway highway shame larry ellison craig conway get chance reunite highly anticipated exit interview blockbuster pay view
"Microsoft Bends On NT Support. Faced with continued customer foot-dragging on license renewals and deployment, Microsoft said Friday has decided to offer quot;custom quot; Windows NT 4.0 support contracts to enterprises that still haven #39;t migrated to later versions of the network operating",Sci_Tech,43,microsoft bend not support face continue customer foot drag license renewal deployment microsoft say friday decide offer custom windows not support contract enterprise haven migrate later version network operate
"Scanner delves beneath fingerprints. For all their electronic sophistication, fingerprint scanners like those being installed by the Department of Homeland Security at airports have a major shortcoming.",Sci_Tech,27,scanner delf beneath fingerprint electronic sophistication fingerprint scanner like instal department homeland security airport major shortcoming
"US Air Needs Cuts to Entice Investors. ALEXANDRIA, Va. (Reuters) - US Airways Group Inc. probably will need more cost cuts or a boost in revenue to attract the $250 million in equity it says it needs to leave bankruptcy next year, the company said on Thursday.",Business,47,air need cut entice investor alexandria va airways group inc probably need cost cut boost revenue attract million equity say need leave bankruptcy year company say thursday
Deadline looms in Sudan crisis. Khartoum agrees to allow more African Union troops and monitors in Darfur.,World,17,deadline loom sudan crisis khartoum agree allow african union troop monitor darfur
"Russian Government Approves Kyoto, Sends to Parliament (Reuters). Reuters - Russia's government approved the Kyoto Protocol on Thursday and sent the climate change pact to the State Duma, the lower house of parliament, for ratification.",World,35,russian government approve kyoto send parliament russia government approve kyoto protocol thursday send climate change pact state duma low house parliament ratification
"Tennis: Agassi, Hewitt Advance to Legg Mason Semifinals. Two former world-number-one tennis stars, American Andre Agassi and Lleyton Hewitt of Australia, have advanced to the semifinals of the Legg Mason Classic in Washington.",Sports,33,tennis agassi hewitt advance legg mason semifinal world number tennis star american andre agassi lleyton hewitt australia advance semifinal legg mason classic washington
